timestamp,market_volume
2023-01-04 00:00:00,1340.9739
2023-01-05 00:00:00,1722.9628
2023-01-06 00:00:00,4744.361
2023-01-07 00:00:00,1798.4959
2023-01-08 00:00:00,1536.5777
2023-01-09 00:00:00,1192.6914
2023-01-10 00:00:00,1239.2062
2023-01-11 00:00:00,2600.1721
2023-01-12 00:00:00,3216.9821
2023-01-13 00:00:00,1319.914
2023-01-14 00:00:00,1209.281
2023-01-15 00:00:00,1646.0892
2023-01-16 00:00:00,2382.371
2023-01-17 00:00:00,1725.4531
2023-01-18 00:00:00,3689.9636
2023-01-19 00:00:00,2000.8802
2023-01-20 00:00:00,1544.4146
2023-01-21 00:00:00,994.7071
2023-01-22 00:00:00,534.6531
2023-01-23 00:00:00,843.416
2023-01-24 00:00:00,805.8756
2023-01-25 00:00:00,1180.9274
2023-01-26 00:00:00,1160.4874
2023-01-27 00:00:00,815.0547
2023-01-28 00:00:00,740.5392
2023-01-29 00:00:00,1137.2226
2023-01-30 00:00:00,633.0919
2023-01-31 00:00:00,399.5168
2023-02-01 00:00:00,487.2971
2023-02-02 00:00:00,881.0508
2023-02-03 00:00:00,800.2763
2023-02-04 00:00:00,1350.9594
2023-02-05 00:00:00,721.0969
2023-02-06 00:00:00,630.9051
2023-02-07 00:00:00,759.5462
2023-02-08 00:00:00,1066.6195
2023-02-09 00:00:00,562.3405
2023-02-10 00:00:00,732.4085
2023-02-11 00:00:00,487.9089
2023-02-12 00:00:00,356.2942
2023-02-13 00:00:00,1077.6584
2023-02-14 00:00:00,873.0204
2023-02-15 00:00:00,2341.6149
2023-02-16 00:00:00,1915.8822
2023-02-17 00:00:00,2497.6611
2023-02-18 00:00:00,2172.2647
2023-02-19 00:00:00,1963.2123
2023-02-20 00:00:00,1694.2342
2023-02-21 00:00:00,1867.1622
2023-02-22 00:00:00,4284.5296
2023-02-23 00:00:00,3015.1371
2023-02-24 00:00:00,3894.3304
2023-02-25 00:00:00,2398.3555
2023-02-26 00:00:00,1191.6085
2023-02-27 00:00:00,2450.3083
2023-02-28 00:00:00,1091.4082
