timestamp,market_volume
2023-01-04 00:00:00,362.3117
2023-01-05 00:00:00,480.3984
2023-01-06 00:00:00,322.8547
2023-01-07 00:00:00,185.2963
2023-01-08 00:00:00,312.4921
2023-01-09 00:00:00,362.5261
2023-01-10 00:00:00,268.8439
2023-01-11 00:00:00,227.1987
2023-01-12 00:00:00,168.2116
2023-01-13 00:00:00,171.8226
2023-01-14 00:00:00,378.1006
2023-01-15 00:00:00,172.2156
2023-01-16 00:00:00,365.4167
2023-01-17 00:00:00,215.4222
2023-01-18 00:00:00,313.0389
2023-01-19 00:00:00,370.7352
2023-01-20 00:00:00,277.6973
2023-01-21 00:00:00,194.8846
2023-01-22 00:00:00,125.383
2023-01-23 00:00:00,113.4478
2023-01-24 00:00:00,274.5864
2023-01-25 00:00:00,112.0761
2023-01-26 00:00:00,161.8206
2023-01-27 00:00:00,138.1916
2023-01-28 00:00:00,189.2789
2023-01-29 00:00:00,156.6531
2023-01-30 00:00:00,118.3956
2023-01-31 00:00:00,150.2119
2023-02-01 00:00:00,209.6873
2023-02-02 00:00:00,191.6737
2023-02-03 00:00:00,300.6194
2023-02-04 00:00:00,278.2191
2023-02-05 00:00:00,189.3593
2023-02-06 00:00:00,326.1086
2023-02-07 00:00:00,217.747
2023-02-08 00:00:00,363.8159
2023-02-09 00:00:00,534.9313
2023-02-10 00:00:00,312.5458
2023-02-11 00:00:00,219.129
2023-02-12 00:00:00,298.1792
2023-02-13 00:00:00,301.0181
2023-02-14 00:00:00,441.1406
2023-02-15 00:00:00,1806.5243
2023-02-16 00:00:00,1092.4572
2023-02-17 00:00:00,600.693
2023-02-18 00:00:00,518.2694
2023-02-19 00:00:00,2320.402
2023-02-20 00:00:00,840.8427
2023-02-21 00:00:00,1716.3034
2023-02-22 00:00:00,1454.861
2023-02-23 00:00:00,1108.1173
2023-02-24 00:00:00,827.9361
2023-02-25 00:00:00,1153.1611
2023-02-26 00:00:00,1065.3365
2023-02-27 00:00:00,479.1986
2023-02-28 00:00:00,846.653
