timestamp,market_volume
2023-01-03 00:00:00,354.0016
2023-01-04 00:00:00,634.1601
2023-01-05 00:00:00,677.5695
2023-01-06 00:00:00,821.9305
2023-01-07 00:00:00,782.0654
2023-01-08 00:00:00,519.4106
2023-01-09 00:00:00,568.551
2023-01-10 00:00:00,451.3901
2023-01-11 00:00:00,534.4059
2023-01-12 00:00:00,588.9874
2023-01-13 00:00:00,422.7931
2023-01-14 00:00:00,700.6434
2023-01-15 00:00:00,422.404
2023-01-16 00:00:00,313.594
2023-01-17 00:00:00,242.0517
2023-01-18 00:00:00,334.6243
2023-01-19 00:00:00,519.1688
2023-01-20 00:00:00,521.9561
2023-01-21 00:00:00,578.8326
2023-01-22 00:00:00,344.0154
2023-01-23 00:00:00,682.6029
2023-01-24 00:00:00,828.8999
2023-01-25 00:00:00,523.7669
2023-01-26 00:00:00,689.6042
2023-01-27 00:00:00,1281.7193
2023-01-28 00:00:00,654.7339
2023-01-29 00:00:00,1457.6754
2023-01-30 00:00:00,744.496
2023-01-31 00:00:00,611.5799
2023-02-01 00:00:00,619.563
2023-02-02 00:00:00,626.1989
2023-02-03 00:00:00,783.9424
2023-02-04 00:00:00,634.1474
2023-02-05 00:00:00,672.362
2023-02-06 00:00:00,683.9567
2023-02-07 00:00:00,920.9922
2023-02-08 00:00:00,623.1089
2023-02-09 00:00:00,454.9983
2023-02-10 00:00:00,880.0696
2023-02-11 00:00:00,494.4384
2023-02-12 00:00:00,734.1232
2023-02-13 00:00:00,650.5127
2023-02-14 00:00:00,864.3854
2023-02-15 00:00:00,3790.3479
2023-02-16 00:00:00,5868.5277
2023-02-17 00:00:00,1951.5736
2023-02-18 00:00:00,1804.8316
2023-02-19 00:00:00,1600.4596
2023-02-20 00:00:00,1682.0069
2023-02-21 00:00:00,920.2802
2023-02-22 00:00:00,1730.2111
2023-02-23 00:00:00,1365.9139
2023-02-24 00:00:00,1886.5487
2023-02-25 00:00:00,908.72
2023-02-26 00:00:00,1155.87
2023-02-27 00:00:00,992.0032
2023-02-28 00:00:00,976.7292
