timestamp,market_volume
2023-01-05 00:00:00,1593.8504
2023-01-06 00:00:00,3596.4485
2023-01-07 00:00:00,822.4936
2023-01-08 00:00:00,747.48
2023-01-09 00:00:00,1648.4481
2023-01-10 00:00:00,1090.6161
2023-01-11 00:00:00,736.0626
2023-01-12 00:00:00,1680.9505
2023-01-13 00:00:00,1197.7719
2023-01-14 00:00:00,1319.6568
2023-01-15 00:00:00,1431.3856
2023-01-16 00:00:00,1299.6913
2023-01-17 00:00:00,1217.709
2023-01-18 00:00:00,1359.4546
2023-01-19 00:00:00,1255.8874
2023-01-20 00:00:00,2088.7326
2023-01-21 00:00:00,797.4755
2023-01-22 00:00:00,1387.7002
2023-01-23 00:00:00,133.4
2023-01-24 00:00:00,487.7905
2023-01-25 00:00:00,894.918
2023-01-26 00:00:00,809.0913
2023-01-27 00:00:00,933.4328
2023-01-28 00:00:00,1258.0884
2023-01-29 00:00:00,1221.9605
2023-01-30 00:00:00,939.5326
2023-01-31 00:00:00,630.65
2023-02-01 00:00:00,664.4425
2023-02-02 00:00:00,132.49
2023-02-03 00:00:00,1439.224
2023-02-04 00:00:00,721.4095
2023-02-05 00:00:00,1401.4975
2023-02-06 00:00:00,1237.0933
2023-02-07 00:00:00,2703.5582
2023-02-08 00:00:00,995.2788
2023-02-09 00:00:00,700.994
2023-02-10 00:00:00,226.0278
2023-02-11 00:00:00,641.0785
2023-02-12 00:00:00,518.8547
2023-02-13 00:00:00,554.3968
2023-02-14 00:00:00,355.1367
2023-02-15 00:00:00,2018.7775
2023-02-16 00:00:00,2576.851
2023-02-17 00:00:00,774.0436
2023-02-18 00:00:00,1809.4391
2023-02-19 00:00:00,1446.8476
2023-02-20 00:00:00,2476.6922
2023-02-21 00:00:00,3028.4232
2023-02-22 00:00:00,8042.1154
2023-02-23 00:00:00,2119.8175
2023-02-24 00:00:00,9999.401
2023-02-25 00:00:00,4603.3555
2023-02-26 00:00:00,2397.1104
2023-02-27 00:00:00,3184.7431
2023-02-28 00:00:00,1907.4766
